info.debatty.jinu.examples.DummyTest2;	3.0;	0;	156.10751212193756;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	156.10549398908816;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	157.6242019169516;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	155.1971787168789;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	152.77936084781433;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	155.47423687764157;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	154.99466884948257;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	157.82923726539747;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	151.6076940118011;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	150.34791673244496;	1.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	160.05872448354881;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	156.85178851426713;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	158.73327830035072;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	13;	153.99256299272557;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	151.6285357101586;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	159.48539909550448;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	155.0618564382575;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	151.90969227796236;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	155.76921011901314;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	151.9158334422398;	155.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	156.49176887939748;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.15134335214373;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	157.29461679384647;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	153.49888544274887;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	152.44083238197194;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	153.21660768083152;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	151.4978187282179;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.0535276318099;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.62623998276558;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	156.69202253362033;	1.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	155.91964681290912;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	153.66141234042678;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	155.50174489512483;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	158.65372058596287;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	155.49770606995992;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	152.6532531442959;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	157.26547535251282;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	153.88534016681143;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	155.94362572880374;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	155.56703521890245;	155.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	164.0839688372725;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	163.0855313383405;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	161.90179592755717;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	155.52023194227377;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	162.1323971754237;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	151.23299414867878;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	153.4664520060978;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	152.5530492949529;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	155.86673747173208;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	158.07636892388373;	1.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	155.86580183022812;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	149.79506637424106;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	161.81248072467258;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	13;	160.99098479628663;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	154.06098888833984;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	156.668110610628;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	157.4526551099179;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	13;	153.94233230425476;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	151.36923465381966;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	155.3234918815092;	155.0;	
