info.debatty.jinu.examples.DummyTest;	3.0;	333;	154.30278925323603;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	334;	154.06328452377147;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	156.87574754137052;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	156.236688315062;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	162.19095368013706;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	334;	154.51125168264724;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	151.1136311589785;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	334;	156.67548856545065;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	334;	155.22893420492846;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	155.3473701723204;	155.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.32549635227113;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	159.06886128214632;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	153.58717062244915;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	156.51549523038614;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.5375195670139;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	152.99346205569958;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.23344873191925;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	158.3836155551378;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	159.5503702897212;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	157.53461194117986;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	151.42960964469242;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	161.3209509125516;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	155.6454078570212;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	160.93192023100931;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	152.5884029014247;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	160.7963305887844;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	155.4582243840303;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	154.4881595615572;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	154.11196488029867;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	161.1291313413337;	1.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	334;	154.48967175226989;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	155.33541291863054;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	157.18531333995946;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	154.63609082005559;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	156.02641742997523;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	153.4862572484782;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	155.86623328734262;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	156.37285749307858;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	334;	158.04368680450867;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	150.20926606910052;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	154.20117525966697;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	160.07156131475853;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	159.57318627682417;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	150.89273238928072;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	334;	157.1671706249439;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	154.8928774872443;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	334;	149.11686542254276;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	146.50614238820933;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	157.24904349846543;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	150.96025019755956;	155.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	153.3553216853469;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	153.8819865696837;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	159.36780531932857;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	155.20316040130353;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	156.50539672700592;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	153.68117009633215;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	159.1934691452407;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	154.57416168773295;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	151.8656392569465;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	156.1410261296106;	1.0;	
