info.debatty.jinu.examples.DummyTest;	3.0;	12;	156.83026166871974;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	157.28559268837083;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	157.2279868507668;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	13;	153.23383964296443;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	13;	151.36189759120614;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	151.79960664913372;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	13;	153.32657534624403;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	151.6370650177231;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	151.94339734972874;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	12;	152.21865170776115;	155.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	152.02702107509452;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	158.3639016078426;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.37231203018916;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.09175062903404;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	153.65630446216343;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	152.91419343419253;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.54288511853406;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.33308726466248;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	1;	147.30150711417127;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	156.28513983696925;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	154.239654725232;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	157.36401915180383;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	151.42361731090094;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	155.26327945414118;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	155.597217775519;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	158.27617240634754;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	152.97933570884112;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	152.82864124352707;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	155.88171483532656;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	149.18403850046874;	1.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	156.67281920882337;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	154.15487397870496;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	155.98251299420488;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	156.8211138131001;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	156.480325113212;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	155.47734691572387;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	157.17548193656242;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	13;	153.63325559839285;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	13;	156.81957016781857;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	12;	155.62706599496158;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	13;	149.505080817082;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	13;	162.77794703760273;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	154.78586988393238;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	153.76928410328816;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	13;	162.26725703771936;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	155.09906725872347;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	13;	151.28744974064008;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	156.5047255888817;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	163.48842795829535;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	12;	151.9983142171869;	155.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	157.34493325803948;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	155.51761744536606;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	150.84799403812116;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	159.50442323247785;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	159.9578790035788;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	159.52156814392313;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	150.459011706018;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	150.6283529206977;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	152.16718663159904;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	151.74591916855104;	1.0;	
