info.debatty.jinu.examples.DummyTest;	3.0;	333;	153.76698831925998;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	154.338575564922;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	158.7160739017176;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	154.85219153222187;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	157.42942838791856;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	334;	153.96845229863882;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	150.99316585458536;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	154.15317621139542;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	333;	155.69233630895937;	155.0;	
info.debatty.jinu.examples.DummyTest;	3.0;	334;	156.44764677419204;	155.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	157.15787656199458;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.21491289793215;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	151.07387243081072;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	152.4999234341987;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	152.7849371302114;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	156.60901344431932;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	154.24100969007114;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	156.8428564528077;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.21807107760324;	1.0;	
info.debatty.jinu.examples.DummyTest2;	2.0;	0;	155.8500759515403;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	155.14816477469876;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	158.58052279538717;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	155.272350633695;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	147.03780725418227;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	153.66941662424972;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	161.4069719751032;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	150.27176621765165;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	157.8427076329298;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	154.93415125642628;	1.0;	
info.debatty.jinu.examples.DummyTest2;	4.0;	0;	162.57821858005315;	1.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	334;	154.8007822768592;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	157.95532664347888;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	159.569002842784;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	334;	153.01270709106097;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	334;	151.81475133721088;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	156.19527580533241;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	156.75162881804144;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	334;	154.11364681724802;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	334;	153.92929776907695;	155.0;	
info.debatty.jinu.examples.DummyTest;	2.0;	333;	153.4135126667202;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	334;	152.7081428854674;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	334;	157.94159000208904;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	153.98299002719455;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	334;	157.4419310865976;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	154.34306891812267;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	156.0772450141606;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	334;	157.0104712422828;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	153.37564302984742;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	333;	153.31603569588253;	155.0;	
info.debatty.jinu.examples.DummyTest;	4.0;	334;	150.2435106581038;	155.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	153.51184406125327;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	153.64211019803102;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	156.20862976364046;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	153.70238113869095;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	154.11430324284896;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	155.8769172753597;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	152.61359249277328;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	153.37750977508028;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	159.62243251672248;	1.0;	
info.debatty.jinu.examples.DummyTest2;	3.0;	0;	158.7617356758201;	1.0;	
